phase,hand,reward,cumulative,win_rate,qtable_size
passive,12744,0.6000000000000001,121484.50000002723,0.48336472065285624,20
passive,12745,0.6000000000000001,121485.10000002723,0.4834052569635151,20
passive,12746,0.6000000000000001,121485.70000002724,0.4834457869135415,20
passive,12747,0.6000000000000001,121486.30000002724,0.4834863105044324,20
passive,12748,0.6000000000000001,121486.90000002725,0.48352682773768435,20
passive,12749,0.6000000000000001,121487.50000002726,0.48356733861479334,20
passive,12750,0.6000000000000001,121488.10000002726,0.4836078431372549,20
passive,12751,0.6000000000000001,121488.70000002727,0.4836483413065642,20
passive,12752,0.6000000000000001,121489.30000002727,0.4836888331242158,20
passive,12753,0.6000000000000001,121489.90000002728,0.4837293185917039,20
passive,12754,0.6000000000000001,121490.50000002728,0.4837697977105222,20
passive,12755,0.6000000000000001,121491.10000002729,0.48381027048216385,20
passive,12756,0.6000000000000001,121491.7000000273,0.4838507369081217,20
passive,12757,0.6000000000000001,121492.3000000273,0.4838911969898879,20
passive,12758,0.6000000000000001,121492.90000002731,0.4839316507289544,20
passive,12759,0.6000000000000001,121493.50000002731,0.48397209812681247,20
passive,12760,0.6000000000000001,121494.10000002732,0.48401253918495296,20
passive,12761,0.6000000000000001,121494.70000002733,0.4840529739048664,20
passive,12762,0.6000000000000001,121495.30000002733,0.48409340228804265,20
passive,12763,0.6000000000000001,121495.90000002734,0.4841338243359712,20
passive,12764,0.6000000000000001,121496.50000002734,0.48417424005014104,20
passive,12765,0.6000000000000001,121497.10000002735,0.48421464943204073,20
passive,12766,0.6000000000000001,121497.70000002735,0.48425505248315837,20
passive,12767,0.6000000000000001,121498.30000002736,0.4842954492049816,20
passive,12768,0.6000000000000001,121498.90000002737,0.4843358395989975,20
passive,12769,0.6000000000000001,121499.50000002737,0.48437622366669275,20
passive,12770,0.6000000000000001,121500.10000002738,0.4844166014095536,20
passive,12771,0.6000000000000001,121500.70000002738,0.48445697282906586,20
passive,12772,0.6000000000000001,121501.30000002739,0.4844973379267147,20
passive,12773,0.6000000000000001,121501.9000000274,0.48453769670398494,20
passive,12774,0.6000000000000001,121502.5000000274,0.484578049162361,20
passive,12775,0.6000000000000001,121503.1000000274,0.4846183953033268,20
passive,12776,0.6000000000000001,121503.70000002741,0.48465873512836566,20
passive,12777,0.6000000000000001,121504.30000002742,0.4846990686389606,20
passive,12778,0.6000000000000001,121504.90000002742,0.48473939583659414,20
passive,12779,0.6000000000000001,121505.50000002743,0.4847797167227483,20
passive,12780,0.6000000000000001,121506.10000002744,0.48482003129890455,20
passive,12781,0.6000000000000001,121506.70000002744,0.48486033956654406,20
passive,12782,0.6000000000000001,121507.30000002745,0.48490064152714757,20
passive,12783,0.6000000000000001,121507.90000002745,0.4849409371821951,20
passive,12784,0.6000000000000001,121508.50000002746,0.48498122653316644,20
passive,12785,0.6000000000000001,121509.10000002747,0.4850215095815409,20
passive,12786,0.6000000000000001,121509.70000002747,0.4850617863287971,20
passive,12787,0.6000000000000001,121510.30000002748,0.48510205677641355,20
passive,12788,0.6000000000000001,121510.90000002748,0.485142320925868,20
passive,12789,0.6000000000000001,121511.50000002749,0.4851825787786379,20
passive,12790,0.6000000000000001,121512.1000000275,0.4852228303362002,20
passive,12791,0.6000000000000001,121512.7000000275,0.4852630756000313,20
passive,12792,0.6000000000000001,121513.3000000275,0.48530331457160725,20
passive,12793,0.6000000000000001,121513.90000002751,0.48534354725240364,20
passive,12794,0.6000000000000001,121514.50000002752,0.48538377364389557,20
passive,12795,0.6000000000000001,121515.10000002752,0.4854239937475576,20
passive,12796,0.6000000000000001,121515.70000002753,0.485464207564864,20
passive,12797,0.6000000000000001,121516.30000002754,0.4855044150972884,20
passive,12798,0.6000000000000001,121516.90000002754,0.48554461634630414,20
passive,12799,0.6000000000000001,121517.50000002755,0.4855848113133839,20
passive,12800,0.6000000000000001,121518.10000002755,0.485625,20
passive,12801,0.6000000000000001,121518.70000002756,0.4856651824076244,20
passive,12802,0.6000000000000001,121519.30000002756,0.4857053585377285,20
passive,12803,0.6000000000000001,121519.90000002757,0.4857455283917832,20
passive,12804,0.6000000000000001,121520.50000002758,0.485785691971259,20
passive,12805,0.6000000000000001,121521.10000002758,0.48582584927762595,20
passive,12806,0.6000000000000001,121521.70000002759,0.4858660003123536,20
passive,12807,0.6000000000000001,121522.3000000276,0.48590614507691104,20
passive,12808,0.6000000000000001,121522.9000000276,0.48594628357276703,20
passive,12809,0.6000000000000001,121523.5000000276,0.4859864158013896,20
passive,12810,0.6000000000000001,121524.10000002761,0.4860265417642467,20
passive,12811,0.6000000000000001,121524.70000002762,0.4860666614628054,20
passive,12812,0.6000000000000001,121525.30000002762,0.4861067748985326,20
passive,12813,0.6000000000000001,121525.90000002763,0.4861468820728947,20
passive,12814,0.6000000000000001,121526.50000002763,0.4861869829873576,20
passive,12815,0.6000000000000001,121527.10000002764,0.48622707764338663,20
passive,12816,0.6000000000000001,121527.70000002765,0.48626716604244696,20
passive,12817,0.6000000000000001,121528.30000002765,0.48630724818600296,20
passive,12818,0.6000000000000001,121528.90000002766,0.4863473240755188,20
passive,12819,0.6000000000000001,121529.50000002766,0.4863873937124581,20
passive,12820,0.6000000000000001,121530.10000002767,0.48642745709828394,20
passive,12821,0.6000000000000001,121530.70000002767,0.4864675142344591,20
passive,12822,0.6000000000000001,121531.30000002768,0.4865075651224458,20
passive,12823,0.6000000000000001,121531.90000002769,0.48654760976370587,20
passive,12824,0.6000000000000001,121532.50000002769,0.48658764815970057,20
passive,12825,0.6000000000000001,121533.1000000277,0.48662768031189085,20
passive,12826,0.6000000000000001,121533.7000000277,0.4866677062217371,20
passive,12827,0.6000000000000001,121534.30000002771,0.4867077258906993,20
passive,12828,0.6000000000000001,121534.90000002772,0.48674773932023696,20
passive,12829,0.6000000000000001,121535.50000002772,0.48678774651180917,20
passive,12830,0.6000000000000001,121536.10000002773,0.4868277474668745,20
passive,12831,0.6000000000000001,121536.70000002773,0.4868677421868911,20
passive,12832,0.6000000000000001,121537.30000002774,0.4869077306733167,20
passive,12833,0.6000000000000001,121537.90000002774,0.4869477129276085,20
passive,12834,0.6000000000000001,121538.50000002775,0.4869876889512233,20
passive,12835,0.6000000000000001,121539.10000002776,0.48702765874561743,20
passive,12836,0.6000000000000001,121539.70000002776,0.4870676223122468,20
passive,12837,0.6000000000000001,121540.30000002777,0.4871075796525668,20
passive,12838,0.6000000000000001,121540.90000002777,0.4871475307680324,20
passive,12839,0.6000000000000001,121541.50000002778,0.4871874756600981,20
passive,12840,0.6000000000000001,121542.10000002779,0.48722741433021804,20
passive,12841,0.6000000000000001,121542.70000002779,0.4872673467798458,20
passive,12842,0.6000000000000001,121543.3000000278,0.4873072730104345,20
passive,12843,0.6000000000000001,121543.9000000278,0.4873471930234369,20
passive,12844,0.6000000000000001,121544.50000002781,0.4873871068203052,20
passive,12845,0.6000000000000001,121545.10000002781,0.48742701440249125,20
passive,12846,0.6000000000000001,121545.70000002782,0.48746691577144635,20
passive,12847,0.6000000000000001,121546.30000002783,0.48750681092862147,20
passive,12848,0.6000000000000001,121546.90000002783,0.487546699875467,20
passive,12849,0.6000000000000001,121547.50000002784,0.48758658261343296,20
passive,12850,0.6000000000000001,121548.10000002784,0.48762645914396885,20
passive,12851,0.6000000000000001,121548.70000002785,0.48766632946852384,20
passive,12852,0.6000000000000001,121549.30000002786,0.48770619358854655,20
passive,12853,0.6000000000000001,121549.90000002786,0.4877460515054851,20
passive,12854,0.6000000000000001,121550.50000002787,0.4877859032207873,20
passive,12855,0.6000000000000001,121551.10000002787,0.48782574873590046,20
passive,12856,0.6000000000000001,121551.70000002788,0.4878655880522713,20
passive,12857,0.6000000000000001,121552.30000002788,0.48790542117134633,20
passive,12858,0.6000000000000001,121552.90000002789,0.48794524809457146,20
passive,12859,0.6000000000000001,121553.5000000279,0.48798506882339215,20
passive,12860,0.6000000000000001,121554.1000000279,0.4880248833592535,20
passive,12861,0.6000000000000001,121554.70000002791,0.4880646917036,20
passive,12862,0.6000000000000001,121555.30000002791,0.4881044938578759,20
passive,12863,0.6000000000000001,121555.90000002792,0.4881442898235248,20
passive,12864,0.6000000000000001,121556.50000002793,0.48818407960199006,20
passive,12865,0.6000000000000001,121557.10000002793,0.48822386319471434,20
passive,12866,0.6000000000000001,121557.70000002794,0.48826364060314004,20
passive,12867,0.6000000000000001,121558.30000002794,0.4883034118287091,20
passive,12868,0.6000000000000001,121558.90000002795,0.48834317687286294,20
passive,12869,0.6000000000000001,121559.50000002795,0.4883829357370425,20
passive,12870,0.6000000000000001,121560.10000002796,0.48842268842268843,20
passive,12871,0.6000000000000001,121560.70000002797,0.48846243493124075,20
passive,12872,0.6000000000000001,121561.30000002797,0.4885021752641392,20
passive,12873,0.6000000000000001,121561.90000002798,0.48854190942282294,20
passive,12874,0.6000000000000001,121562.50000002798,0.4885816374087308,20
passive,12875,0.6000000000000001,121563.10000002799,0.48862135922330097,20
passive,12876,0.6000000000000001,121563.700000028,0.48866107486797145,20
passive,12877,0.6000000000000001,121564.300000028,0.4887007843441795,20
passive,12878,0.6000000000000001,121564.900000028,0.4887404876533623,20
passive,12879,0.6000000000000001,121565.50000002801,0.4887801847969563,20
passive,12880,0.6000000000000001,121566.10000002802,0.4888198757763975,20
passive,12881,0.6000000000000001,121566.70000002802,0.48885956059312163,20
passive,12882,0.6000000000000001,121567.30000002803,0.4888992392485639,20
passive,12883,0.6000000000000001,121567.90000002804,0.488938911744159,20
passive,12884,0.6000000000000001,121568.50000002804,0.4889785780813412,20
passive,12885,0.6000000000000001,121569.10000002805,0.48901823826154445,20
passive,12886,0.6000000000000001,121569.70000002805,0.48905789228620206,20
passive,12887,0.6000000000000001,121570.30000002806,0.4890975401567471,20
passive,12888,0.6000000000000001,121570.90000002806,0.489137181874612,20
passive,12889,0.6000000000000001,121571.50000002807,0.48917681744122893,20
passive,12890,0.6000000000000001,121572.10000002808,0.4892164468580295,20
passive,12891,0.6000000000000001,121572.70000002808,0.4892560701264448,20
passive,12892,0.6000000000000001,121573.30000002809,0.4892956872479057,20
passive,12893,0.6000000000000001,121573.9000000281,0.4893352982238424,20
passive,12894,0.6000000000000001,121574.5000000281,0.4893749030556848,20
passive,12895,0.6000000000000001,121575.1000000281,0.48941450174486234,20
passive,12896,0.6000000000000001,121575.70000002811,0.48945409429280395,20
passive,12897,0.6000000000000001,121576.30000002812,0.4894936807009382,20
passive,12898,0.6000000000000001,121576.90000002812,0.4895332609706931,20
passive,12899,0.6000000000000001,121577.50000002813,0.4895728351034964,20
passive,12900,0.6000000000000001,121578.10000002813,0.4896124031007752,20
passive,12901,0.6000000000000001,121578.70000002814,0.4896519649639563,20
passive,12902,0.6000000000000001,121579.30000002815,0.489691520694466,20
passive,12903,0.6000000000000001,121579.90000002815,0.48973107029373014,20
passive,12904,0.6000000000000001,121580.50000002816,0.4897706137631742,20
passive,12905,0.6000000000000001,121581.10000002816,0.48981015110422316,20
passive,12906,0.6000000000000001,121581.70000002817,0.48984968231830156,20
passive,12907,0.6000000000000001,121582.30000002818,0.4898892074068335,20
passive,12908,0.6000000000000001,121582.90000002818,0.48992872637124263,20
passive,12909,0.6000000000000001,121583.50000002819,0.4899682392129522,20
passive,12910,0.6000000000000001,121584.1000000282,0.490007745933385,20
passive,12911,0.6000000000000001,121584.7000000282,0.4900472465339633,20
passive,12912,0.6000000000000001,121585.3000000282,0.49008674101610905,20
passive,12913,0.6000000000000001,121585.90000002821,0.4901262293812437,20
passive,12914,0.6000000000000001,121586.50000002822,0.4901657116307883,20
passive,12915,0.6000000000000001,121587.10000002822,0.4902051877661634,20
passive,12916,0.6000000000000001,121587.70000002823,0.4902446577887891,20
passive,12917,0.6000000000000001,121588.30000002823,0.4902841217000852,20
passive,12918,0.6000000000000001,121588.90000002824,0.4903235795014708,20
passive,12919,0.6000000000000001,121589.50000002825,0.49036303119436486,20
passive,12920,0.6000000000000001,121590.10000002825,0.4904024767801858,20
passive,12921,0.6000000000000001,121590.70000002826,0.4904419162603514,20
passive,12922,0.6000000000000001,121591.30000002826,0.4904813496362792,20
passive,12923,0.6000000000000001,121591.90000002827,0.4905207769093864,20
passive,12924,0.6000000000000001,121592.50000002827,0.49056019808108947,20
passive,12925,0.6000000000000001,121593.10000002828,0.49059961315280465,20
passive,12926,0.6000000000000001,121593.70000002829,0.4906390221259477,20
passive,12927,0.6000000000000001,121594.30000002829,0.4906784250019339,20
passive,12928,0.6000000000000001,121594.9000000283,0.4907178217821782,20
passive,12929,0.6000000000000001,121595.5000000283,0.490757212468095,20
passive,12930,0.6000000000000001,121596.10000002831,0.49079659706109824,20
passive,12931,0.6000000000000001,121596.70000002832,0.4908359755626015,20
passive,12932,0.6000000000000001,121597.30000002832,0.49087534797401794,20
passive,12933,0.6000000000000001,121597.90000002833,0.4909147142967602,20
passive,12934,0.6000000000000001,121598.50000002833,0.4909540745322406,20
passive,12935,0.6000000000000001,121599.10000002834,0.4909934286818709,20
passive,12936,0.6000000000000001,121599.70000002834,0.49103277674706247,20
passive,12937,0.6000000000000001,121600.30000002835,0.49107211872922624,20
passive,12938,0.6000000000000001,121600.90000002836,0.49111145462977274,20
passive,12939,0.6000000000000001,121601.50000002836,0.49115078445011207,20
passive,12940,0.6000000000000001,121602.10000002837,0.49119010819165376,20
passive,12941,0.6000000000000001,121602.70000002837,0.49122942585580714,20
passive,12942,0.6000000000000001,121603.30000002838,0.49126873744398086,20
passive,12943,0.6000000000000001,121603.90000002838,0.49130804295758324,20
passive,12944,0.6000000000000001,121604.50000002839,0.49134734239802225,20
passive,12945,0.6000000000000001,121605.1000000284,0.49138663576670527,20
passive,12946,0.6000000000000001,121605.7000000284,0.4914259230650394,20
passive,12947,0.6000000000000001,121606.30000002841,0.49146520429443113,20
passive,12948,0.6000000000000001,121606.90000002841,0.49150447945628667,20
passive,12949,0.6000000000000001,121607.50000002842,0.4915437485520117,20
passive,12950,0.6000000000000001,121608.10000002843,0.4915830115830116,20
passive,12951,0.6000000000000001,121608.70000002843,0.4916222685506911,20
passive,12952,0.6000000000000001,121609.30000002844,0.4916615194564546,20
passive,12953,0.6000000000000001,121609.90000002844,0.4917007643017062,20
passive,12954,0.6000000000000001,121610.50000002845,0.4917400030878493,20
passive,12955,0.6000000000000001,121611.10000002845,0.49177923581628713,20
passive,12956,0.6000000000000001,121611.70000002846,0.49181846248842237,20
passive,12957,0.6000000000000001,121612.30000002847,0.4918576831056572,20
passive,12958,0.6000000000000001,121612.90000002847,0.49189689766939343,20
passive,12959,0.6000000000000001,121613.50000002848,0.4919361061810325,20
passive,12960,0.6000000000000001,121614.10000002848,0.4919753086419753,20
passive,12961,0.6000000000000001,121614.70000002849,0.49201450505362243,20
passive,12962,0.6000000000000001,121615.3000000285,0.49205369541737387,20
passive,12963,0.6000000000000001,121615.9000000285,0.49209287973462934,20
passive,12964,0.6000000000000001,121616.5000000285,0.49213205800678805,20
passive,12965,0.6000000000000001,121617.10000002851,0.4921712302352487,20
passive,12966,0.6000000000000001,121617.70000002852,0.49221039642140985,20
passive,12967,0.6000000000000001,121618.30000002852,0.49224955656666924,20
passive,12968,0.6000000000000001,121618.90000002853,0.4922887106724244,20
passive,12969,0.6000000000000001,121619.50000002854,0.49232785874007245,20
passive,12970,0.6000000000000001,121620.10000002854,0.49236700077101003,20
passive,12971,0.6000000000000001,121620.70000002855,0.49240613676663325,20
passive,12972,0.6000000000000001,121621.30000002855,0.49244526672833794,20
passive,12973,0.6000000000000001,121621.90000002856,0.4924843906575195,20
passive,12974,0.6000000000000001,121622.50000002857,0.4925235085555727,20
passive,12975,0.6000000000000001,121623.10000002857,0.4925626204238921,20
passive,12976,0.6000000000000001,121623.70000002858,0.4926017262638718,20
passive,12977,0.6000000000000001,121624.30000002858,0.4926408260769053,20
passive,12978,0.6000000000000001,121624.90000002859,0.49267991986438586,20
passive,12979,0.6000000000000001,121625.5000000286,0.4927190076277063,20
passive,12980,0.6000000000000001,121626.1000000286,0.4927580893682589,20
passive,12981,0.6000000000000001,121626.7000000286,0.4927971650874355,20
passive,12982,0.6000000000000001,121627.30000002861,0.49283623478662764,20
passive,12983,0.6000000000000001,121627.90000002862,0.4928752984672264,20
passive,12984,0.6000000000000001,121628.50000002862,0.4929143561306223,20
passive,12985,0.6000000000000001,121629.10000002863,0.4929534077782056,20
passive,12986,0.6000000000000001,121629.70000002864,0.4929924534113661,20
passive,12987,0.6000000000000001,121630.30000002864,0.493031493031493,20
passive,12988,0.6000000000000001,121630.90000002865,0.49307052663997536,20
passive,12989,0.6000000000000001,121631.50000002865,0.4931095542382016,20
passive,12990,0.6000000000000001,121632.10000002866,0.49314857582755967,20
passive,12991,0.6000000000000001,121632.70000002866,0.4931875914094373,20
passive,12992,0.6000000000000001,121633.30000002867,0.4932266009852217,20
passive,12993,0.6000000000000001,121633.90000002868,0.49326560455629953,20
passive,12994,0.6000000000000001,121634.50000002868,0.49330460212405725,20
passive,12995,0.6000000000000001,121635.10000002869,0.49334359368988073,20
passive,12996,0.6000000000000001,121635.7000000287,0.49338257925515544,20
passive,12997,0.6000000000000001,121636.3000000287,0.4934215588212664,20
passive,12998,0.6000000000000001,121636.9000000287,0.4934605323895984,20
passive,12999,0.6000000000000001,121637.50000002871,0.4934994999615355,20
passive,13000,0.6000000000000001,121638.10000002872,0.49353846153846154,20
passive,13001,0.6000000000000001,121638.70000002872,0.49357741712175984,20
passive,13002,0.6000000000000001,121639.30000002873,0.4936163667128134,20
passive,13003,0.6000000000000001,121639.90000002873,0.4936553103130047,20
passive,13004,0.6000000000000001,121640.50000002874,0.4936942479237158,20
passive,13005,0.6000000000000001,121641.10000002875,0.49373317954632834,20
passive,13006,0.6000000000000001,121641.70000002875,0.4937721051822236,20
passive,13007,0.6000000000000001,121642.30000002876,0.49381102483278233,20
passive,13008,0.6000000000000001,121642.90000002876,0.49384993849938497,20
passive,13009,0.6000000000000001,121643.50000002877,0.4938888461834115,20
passive,13010,0.6000000000000001,121644.10000002877,0.49392774788624133,20
passive,13011,0.6000000000000001,121644.70000002878,0.4939666436092537,20
passive,13012,0.6000000000000001,121645.30000002879,0.49400553335382724,20
passive,13013,0.6000000000000001,121645.90000002879,0.4940444171213402,20
passive,13014,0.6000000000000001,121646.5000000288,0.49408329491317043,20
passive,13015,0.6000000000000001,121647.1000000288,0.49412216673069537,20
passive,13016,0.6000000000000001,121647.70000002881,0.4941610325752919,20
passive,13017,0.6000000000000001,121648.30000002882,0.4941998924483368,20
passive,13018,0.6000000000000001,121648.90000002882,0.494238746351206,20
passive,13019,0.6000000000000001,121649.50000002883,0.49427759428527535,20
passive,13020,0.6000000000000001,121650.10000002883,0.4943164362519201,20
passive,13021,0.6000000000000001,121650.70000002884,0.4943552722525152,20
passive,13022,0.6000000000000001,121651.30000002884,0.49439410228843494,20
passive,13023,0.6000000000000001,121651.90000002885,0.4944329263610535,20
passive,13024,0.6000000000000001,121652.50000002886,0.49447174447174447,20
passive,13025,0.6000000000000001,121653.10000002886,0.494510556621881,20
passive,13026,0.6000000000000001,121653.70000002887,0.49454936281283585,20
passive,13027,0.6000000000000001,121654.30000002887,0.4945881630459814,20
passive,13028,0.6000000000000001,121654.90000002888,0.4946269573226896,20
passive,13029,0.6000000000000001,121655.50000002889,0.49466574564433186,20
passive,13030,0.6000000000000001,121656.10000002889,0.4947045280122794,20
passive,13031,0.6000000000000001,121656.7000000289,0.4947433044279027,20
passive,13032,0.6000000000000001,121657.3000000289,0.49478207489257214,20
passive,13033,0.6000000000000001,121657.90000002891,0.4948208394076575,20
passive,13034,0.6000000000000001,121658.50000002891,0.49485959797452816,20
passive,13035,0.6000000000000001,121659.10000002892,0.4948983505945531,20
passive,13036,0.6000000000000001,121659.70000002893,0.49493709726910096,20
passive,13037,0.6000000000000001,121660.30000002893,0.49497583799953976,20
passive,13038,0.6000000000000001,121660.90000002894,0.4950145727872373,20
passive,13039,0.6000000000000001,121661.50000002894,0.49505330163356087,20
passive,13040,0.6000000000000001,121662.10000002895,0.4950920245398773,20
passive,13041,0.6000000000000001,121662.70000002896,0.4951307415075531,20
passive,13042,0.6000000000000001,121663.30000002896,0.4951694525379543,20
passive,13043,0.6000000000000001,121663.90000002897,0.4952081576324465,20
passive,13044,0.6000000000000001,121664.50000002897,0.495246856792395,20
passive,13045,0.6000000000000001,121665.10000002898,0.4952855500191644,20
passive,13046,0.6000000000000001,121665.70000002898,0.4953242373141193,20
passive,13047,0.6000000000000001,121666.30000002899,0.4953629186786234,20
passive,13048,0.6000000000000001,121666.900000029,0.49540159411404044,20
passive,13049,0.6000000000000001,121667.500000029,0.4954402636217335,20
passive,13050,0.6000000000000001,121668.10000002901,0.49547892720306513,20
passive,13051,0.6000000000000001,121668.70000002901,0.49551758485939773,20
passive,13052,0.6000000000000001,121669.30000002902,0.4955562365920932,20
passive,13053,0.6000000000000001,121669.90000002903,0.4955948824025128,20
passive,13054,0.6000000000000001,121670.50000002903,0.4956335222920178,20
passive,13055,0.6000000000000001,121671.10000002904,0.4956721562619686,20
passive,13056,0.6000000000000001,121671.70000002904,0.4957107843137255,20
passive,13057,0.6000000000000001,121672.30000002905,0.49574940644864823,20
passive,13058,0.6000000000000001,121672.90000002905,0.4957880226680962,20
passive,13059,0.6000000000000001,121673.50000002906,0.49582663297342827,20
passive,13060,0.6000000000000001,121674.10000002907,0.4958652373660031,20
passive,13061,0.6000000000000001,121674.70000002907,0.4959038358471786,20
passive,13062,0.6000000000000001,121675.30000002908,0.49594242841831265,20
passive,13063,0.6000000000000001,121675.90000002908,0.4959810150807625,20
passive,13064,0.6000000000000001,121676.50000002909,0.4960195958358849,20
passive,13065,0.6000000000000001,121677.1000000291,0.4960581706850364,20
passive,13066,0.6000000000000001,121677.7000000291,0.49609673962957296,20
passive,13067,0.6000000000000001,121678.3000000291,0.4961353026708502,20
passive,13068,0.6000000000000001,121678.90000002911,0.49617385981022344,20
passive,13069,0.6000000000000001,121679.50000002912,0.49621241104904734,20
passive,13070,0.6000000000000001,121680.10000002912,0.49625095638867633,20
passive,13071,0.6000000000000001,121680.70000002913,0.4962894958304644,20
passive,13072,0.6000000000000001,121681.30000002914,0.496328029375765,20
passive,13073,0.6000000000000001,121681.90000002914,0.4963665570259313,20
passive,13074,0.6000000000000001,121682.50000002915,0.49640507878231604,20
passive,13075,0.6000000000000001,121683.10000002915,0.4964435946462715,20
passive,13076,0.6000000000000001,121683.70000002916,0.4964821046191496,20
passive,13077,0.6000000000000001,121684.30000002916,0.49652060870230175,20
passive,13078,0.6000000000000001,121684.90000002917,0.49655910689707905,20
passive,13079,0.6000000000000001,121685.50000002918,0.49659759920483215,20
passive,13080,0.6000000000000001,121686.10000002918,0.4966360856269113,20
passive,13081,0.6000000000000001,121686.70000002919,0.4966745661646663,20
passive,13082,0.6000000000000001,121687.3000000292,0.49671304081944656,20
passive,13083,0.6000000000000001,121687.9000000292,0.49675150959260106,20
passive,13084,0.6000000000000001,121688.5000000292,0.49678997248547846,20
passive,13085,0.6000000000000001,121689.10000002921,0.49682842949942685,20
passive,13086,0.6000000000000001,121689.70000002922,0.496866880635794,20
passive,13087,0.6000000000000001,121690.30000002922,0.49690532589592723,20
passive,13088,0.6000000000000001,121690.90000002923,0.4969437652811736,20
passive,13089,0.6000000000000001,121691.50000002923,0.4969821987928795,20
passive,13090,0.6000000000000001,121692.10000002924,0.49702062643239114,20
passive,13091,0.6000000000000001,121692.70000002925,0.4970590482010542,20
passive,13092,0.6000000000000001,121693.30000002925,0.4970974641002139,20
passive,13093,0.6000000000000001,121693.90000002926,0.4971358741312151,20
passive,13094,0.6000000000000001,121694.50000002926,0.49717427829540245,20
passive,13095,0.6000000000000001,121695.10000002927,0.4972126765941199,20
passive,13096,0.6000000000000001,121695.70000002928,0.4972510690287111,20
passive,13097,0.6000000000000001,121696.30000002928,0.4972894556005192,20
passive,13098,0.6000000000000001,121696.90000002929,0.4973278363108872,20
passive,13099,0.6000000000000001,121697.5000000293,0.49736621116115737,20
passive,13100,0.6000000000000001,121698.1000000293,0.49740458015267175,20
passive,13101,0.6000000000000001,121698.7000000293,0.497442943286772,20
passive,13102,0.6000000000000001,121699.30000002931,0.4974813005647993,20
passive,13103,0.6000000000000001,121699.90000002932,0.49751965198809434,20
passive,13104,0.6000000000000001,121700.50000002932,0.49755799755799757,20
passive,13105,0.6000000000000001,121701.10000002933,0.4975963372758489,20
passive,13106,0.6000000000000001,121701.70000002933,0.4976346711429879,20
passive,13107,0.6000000000000001,121702.30000002934,0.4976729991607538,20
passive,13108,0.6000000000000001,121702.90000002935,0.4977113213304852,20
passive,13109,0.6000000000000001,121703.50000002935,0.4977496376535205,20
passive,13110,0.6000000000000001,121704.10000002936,0.49778794813119753,20
passive,13111,0.6000000000000001,121704.70000002936,0.4978262527648539,20
passive,13112,0.6000000000000001,121705.30000002937,0.4978645515558267,20
passive,13113,0.6000000000000001,121705.90000002937,0.4979028445054526,20
passive,13114,0.6000000000000001,121706.50000002938,0.49794113161506787,20
passive,13115,0.6000000000000001,121707.10000002939,0.4979794128860084,20
passive,13116,0.6000000000000001,121707.70000002939,0.49801768831960963,20
passive,13117,0.6000000000000001,121708.3000000294,0.4980559579172067,20
passive,13118,0.6000000000000001,121708.9000000294,0.4980942216801342,20
passive,13119,0.6000000000000001,121709.50000002941,0.49813247960972634,20
passive,13120,0.6000000000000001,121710.10000002942,0.49817073170731707,20
passive,13121,0.6000000000000001,121710.70000002942,0.49820897797423974,20
passive,13122,0.6000000000000001,121711.30000002943,0.49824721841182745,20
passive,13123,0.6000000000000001,121711.90000002943,0.4982854530214128,20
passive,13124,0.6000000000000001,121712.50000002944,0.49832368180432796,20
passive,13125,0.6000000000000001,121713.10000002944,0.4983619047619048,20
passive,13126,0.6000000000000001,121713.70000002945,0.4984001218954746,20
passive,13127,0.6000000000000001,121714.30000002946,0.49843833320636854,20
passive,13128,0.6000000000000001,121714.90000002946,0.4984765386959171,20
passive,13129,0.6000000000000001,121715.50000002947,0.4985147383654505,20
passive,13130,0.6000000000000001,121716.10000002947,0.49855293221629854,20
passive,13131,0.6000000000000001,121716.70000002948,0.4985911202497906,20
passive,13132,0.6000000000000001,121717.30000002949,0.49862930246725556,20
passive,13133,0.6000000000000001,121717.90000002949,0.4986674788700221,20
passive,13134,0.6000000000000001,121718.5000000295,0.4987056494594183,20
passive,13135,0.6000000000000001,121719.1000000295,0.498743814236772,20
passive,13136,0.6000000000000001,121719.70000002951,0.4987819732034105,20
passive,13137,0.6000000000000001,121720.30000002951,0.49882012636066075,20
passive,13138,0.6000000000000001,121720.90000002952,0.4988582737098493,20
passive,13139,0.6000000000000001,121721.50000002953,0.4988964152523023,20
passive,13140,0.6000000000000001,121722.10000002953,0.4989345509893455,20
passive,13141,0.6000000000000001,121722.70000002954,0.49897268092230423,20
passive,13142,0.6000000000000001,121723.30000002954,0.49901080505250345,20
passive,13143,0.6000000000000001,121723.90000002955,0.4990489233812676,20
passive,13144,0.6000000000000001,121724.50000002955,0.4990870359099209,20
passive,13145,0.6000000000000001,121725.10000002956,0.49912514263978697,20
passive,13146,0.6000000000000001,121725.70000002957,0.4991632435721893,20
passive,13147,0.6000000000000001,121726.30000002957,0.49920133870845057,20
passive,13148,0.6000000000000001,121726.90000002958,0.4992394280498935,20
passive,13149,0.6000000000000001,121727.50000002958,0.4992775115978401,20
passive,13150,0.6000000000000001,121728.10000002959,0.49931558935361214,20
passive,13151,0.6000000000000001,121728.7000000296,0.49935366131853093,20
passive,13152,0.6000000000000001,121729.3000000296,0.49939172749391725,20
passive,13153,0.6000000000000001,121729.90000002961,0.49942978788109177,20
passive,13154,0.6000000000000001,121730.50000002961,0.4994678424813745,20
